strain,growth_rate_ratio,mtdna_ratio,simulation_index,time,mean_h,nspl,ndau,ngen,startbud
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,16.32065941,0.3379804819757021,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,17.80435572,0.33667714727753656,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,19.28805203,0.3348647744050449,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,0,20.771748340000002,0.33326472525404593,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,0.0,0.375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,1.48369631,0.390625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,2.96739262,0.3859375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,4.45108893,0.4046875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,5.93478524,0.41171875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,7.41848155,0.4080188679245283,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,8.90217786,0.40664808917197454,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,10.385874170000001,0.40485223642172524,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,11.86957048,0.4037189254210104,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,13.35326679,0.4052573381584238,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,14.8369631,0.4048819850716159,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,16.32065941,0.4039792278109503,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,17.80435572,0.401846937220642,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,19.28805203,0.40059516987571314,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.6,1,20.771748340000002,0.399045614471987,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,0.0,0.34375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,1.48369631,0.359375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,2.96739262,0.371875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,4.45108893,0.37259615384615385,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,5.93478524,0.3737980769230769,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,7.41848155,0.37419871794871795,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,8.90217786,0.37600806451612906,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,10.385874170000001,0.37494935170178284,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,11.86957048,0.37641930251419303,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,13.35326679,0.3733592796092796,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,14.8369631,0.3711583622626098,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,16.32065941,0.37010858430649457,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,17.80435572,0.3684861054037395,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,19.28805203,0.36661304555057456,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,0,20.771748340000002,0.36506531115616564,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,0.0,0.34375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,1.48369631,0.346875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,2.96739262,0.3671875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,4.45108893,0.3734375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,5.93478524,0.3682753164556962,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,7.41848155,0.3664410828025478,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,8.90217786,0.3580271565495208,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,10.385874170000001,0.3542668269230769,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,11.86957048,0.35309485530546625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,13.35326679,0.3526264101531023,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,14.8369631,0.3512689393939394,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,16.32065941,0.35047083839611176,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,17.80435572,0.3490944971825981,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,19.28805203,0.34749382920250393,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.5,1,20.771748340000002,0.34605843791449853,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,0.0,0.28125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,1.48369631,0.28125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,2.96739262,0.2796875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,4.45108893,0.275,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,5.93478524,0.28125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,7.41848155,0.28363853503184716,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,8.90217786,0.2878184713375796,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,10.385874170000001,0.29055533439490444,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,11.86957048,0.28854581673306773,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,13.35326679,0.2870282547923323,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,14.8369631,0.286425,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,16.32065941,0.2849797073855096,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,17.80435572,0.28417704045778536,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,19.28805203,0.28264526474657276,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,0,20.771748340000002,0.28129607692404635,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,0.0,0.28125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,1.48369631,0.278125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,2.96739262,0.278125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,4.45108893,0.27734375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,5.93478524,0.27531645569620256,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,7.41848155,0.27587579617834396,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,8.90217786,0.27567675159235666,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,10.385874170000001,0.27151557507987223,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,11.86957048,0.27133413461538464,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,13.35326679,0.2698749497790277,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,14.8369631,0.2687235755989531,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,16.32065941,0.2679503176043557,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,17.80435572,0.2662058667542176,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,19.28805203,0.2651624177631579,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.4,1,20.771748340000002,0.26396551341690644,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,0.0,0.21875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,1.48369631,0.184375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,2.96739262,0.175,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,4.45108893,0.171875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,5.93478524,0.1734375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,7.41848155,0.176171875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,8.90217786,0.17443003144654087,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,10.385874170000001,0.17339819182389937,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,11.86957048,0.17492138364779874,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,13.35326679,0.17351003147128247,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,14.8369631,0.173025344488189,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,16.32065941,0.171808798896443,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,17.80435572,0.17101482340173638,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,19.28805203,0.1702173295805249,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,0,20.771748340000002,0.16908396592651204,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,0.0,0.21875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,1.48369631,0.209375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,2.96739262,0.2078125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,4.45108893,0.19791666666666666,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,5.93478524,0.1987179487179487,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,7.41848155,0.19591346153846154,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,8.90217786,0.19961939102564102,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,10.385874170000001,0.1964787319422151,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,11.86957048,0.19734726688102894,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,13.35326679,0.19720434432823813,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,14.8369631,0.19574853919000604,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,16.32065941,0.19478966892096497,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,17.80435572,0.1934884117676793,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,19.28805203,0.1920942618800476,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.3,1,20.771748340000002,0.19096786361849696,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,0.0,0.15625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,1.48369631,0.165625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,2.96739262,0.15625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,4.45108893,0.15859375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,5.93478524,0.165625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,7.41848155,0.1681640625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,8.90217786,0.17265625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,10.385874170000001,0.17175235478806908,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,11.86957048,0.1694569913589945,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,13.35326679,0.16821625344352617,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,14.8369631,0.1678756157635468,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,16.32065941,0.16711192003948666,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,17.80435572,0.1661069574888779,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,19.28805203,0.16508718843592982,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,0,20.771748340000002,0.16398929412493804,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,0.0,0.15625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,1.48369631,0.159375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,2.96739262,0.1765625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,4.45108893,0.1828125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,5.93478524,0.184375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,7.41848155,0.192578125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,8.90217786,0.19482421875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,10.385874170000001,0.192333984375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,11.86957048,0.1898981989036805,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,13.35326679,0.18987558777429467,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,14.8369631,0.1896078431372549,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,16.32065941,0.18842651678774788,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,17.80435572,0.18780551461557357,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,19.28805203,0.18651940291166633,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.2,1,20.771748340000002,0.18552438769101948,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,0.0,0.09375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,1.48369631,0.084375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,2.96739262,0.06875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,4.45108893,0.06953125,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,5.93478524,0.0671875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,7.41848155,0.0716796875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,8.90217786,0.0716796875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,10.385874170000001,0.07301447574334899,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,11.86957048,0.07251665360501568,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,13.35326679,0.07133925068654375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,14.8369631,0.07130419854816558,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,16.32065941,0.07064923907707413,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,17.80435572,0.0700081069129858,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,19.28805203,0.06969322231780754,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,0,20.771748340000002,0.06922466895356129,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,0.0,0.09375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,1.48369631,0.09375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,2.96739262,0.1046875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,4.45108893,0.1046875,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,5.93478524,0.108984375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,7.41848155,0.1130859375,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,8.90217786,0.1140625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,10.385874170000001,0.11337890625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,11.86957048,0.112744140625,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,13.35326679,0.11289810472840954,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,14.8369631,0.11262460906958562,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,16.32065941,0.11182633998435054,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,17.80435572,0.11136922531075658,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,19.28805203,0.1109560191987462,5,11,14,32
WT (ic) and ∆cox2,0.9892381632377315,0.1,1,20.771748340000002,0.11018805607980588,5,11,14,32
